index,company,category,training/test,description 
381,株式会社日本ブレーン,IT,training,金融 通信 官庁 向け 業務 アプリケーション 設計 開発 行う 開発 アプリケーション マイクロ ファイナンス 機関 向け 経営 管理 シ 
382,株式会社ネクストワン,IT,training,IT サービス マネージメント セキュリティ Web サイト アプリケーション 制作 手掛ける IT エンジニア リソース 提供 クラウドシステム 導入 支援 運用 
383,株式会社エフエスアイ,IT,training,金融 流通 製造 サービス 業 業務 用 アプリケーション 開発 主 業務 運用 スケジュール 立案 システム 改 
384,株式会社サンシーア,IT,training,Web システム 受託 開発 Web サーバー 設計 構築 等 行う いる 会社 EC サイト 受発注 管理 システム 開発 する いる 
385,株式会社インフォコム東日本,IT,training,通信 キャリア 向け 停止 型 通信 ソリューション 基幹 業務 システム 開発 保守 運用 支援 行う 一般 財団 法人 Ruby アソシエーション R 
386,株式会社シスコ,IT,training,主 東レ グループ 対象 基幹 系 システム 管理 運用 ネットワーク サーバー 構築 管理 行う いる FA 
387,株式会社トレックス,IT,training,システム 開発 インフラ 構築 プロダクト 開発 実施 する 会社 主 金融 流通 製造 業 向け 業務 効率 化 システム EC サイト 制作 支援 手 掛 
388,常陽コンピューターサービス株式会社,IT,training,常陽銀行 グループ 会社 給与 計算 代行 マイ ナンバー 管理 システム 販売 行う システム 受託 開発 社内 間 ネットワーク 構築 セキュリティ 
389,株式会社プロビズモ,IT,training,官公庁 企業 向け システム 開発 サーバー IT インフラ 構築 教務 学事 支援 システム 学事 エース 導入 主 行う 取る 
390,株式会社都築ソフトウエア,IT,training,通信 制御 系 ソフトウェア システム 開発 システム 構築 IT インフラ 構築 行う 自治体 官公庁 
391,アグレックスファインテクノ株式会社,IT,training,基幹 系 情報 系 システム 開発 メーカー 系 エレクトロニクス 製品 開発 サポート する いる 会社 システム 企画 構築 保守 一 
392,システム・エナジー株式会社,IT,training,企業 向け 業務 アプリケーション 提案 設計 開発 保守 運用 行う IT インフラ 構築 対応 する ホストマシン サーバ ストレ 
393,商船三井システムズ株式会社,IT,training,商船 三井 グループ システム ネットワーク 構築 保守 グループ 各社 機器 ソフトウェア 管理 入れ替え 手 掛 
394,司システム株式会社,IT,training,システム 構築 企画 設計 開発 請け負う 官公庁 金融 機関 向け システム 開発 実績 ある 防犯 カメラ システム ドーベル 
395,株式会社アルファ設計,IT,training,戸 建 住宅 集合 住宅 商業 施設 病院 設計 デザイン 行う いる プラント 設備 配管 空調 設計 電気 設備 設計 請 
396,株式会社セントラルシステムズ,IT,training,企業 Web サイト 予約 在庫 管理 システム 構築 官公庁 年金 税務 管理 システム 開発 行う 会社 ネットワーク 関連 システム 運用 
397,株式会社フォー・ジェイ,IT,training,IT 系 人材 アウトソーシング ソフト 受託 開発 主力 事業 行う 会社 エンジニア プログラマー 技術 者 営業 
398,株式会社アイシス,IT,training,ルータ ハブ 用いる ネットワーク 構築 サーバー 構築 IT システム 設計 開発 運用 IT サービス 提供 する 会社 オペレータ 監視 員 派遣 入力 郵 
399,エヌアイシー・ソフト株式会社,IT,training,日本 情報 通信 株式会社 100 % 子会社 基幹 業務 システム Web 用 スマート フォン 用 アプリケー 
400,株式会社ラクシー,IT,test,YKKAP 株式会社 グループ 企業 主 マンション ビル 修繕 工事 請け負う 外壁 防水 層 更新 躯 体 補修 工事 加える 
401,株式会社ＳＨＴ,IT,test,公共 機関 金融 機関 製造 業者 流通 業者 等 様々 業種 法人 サーバ ネットワーク 設計 構築 運用 保守 システム 開発 一貫 する 行 
402,株式会社シグマイン,IT,test,金融 業 向け IT コンサルティング システム 基盤 構築 行う クラ ウド ネットワーク 基盤 構築 
403,ソリューション・ラボ・横浜株式会社,IT,test,IBM System z シリーズ サーバー IT インフラ 技術 支援 事業 行う サーバ ワークステーション システム 設計 
404,株式会社ジールホールディングス,IT,test,グループ 経営 管理 IT コンサルティング 人材 サービス 主力 事業 行う 会社 Web マーケティン 
405,株式会社コトブキソリューション,IT,test,主 スマートフォンアプリ 開発 運用 ソフトウェア 開発 行う いる データベース 構築 システム 運 
406,ソフトウエアクリエイション株式会社,IT,test,システム 開発 設計 データ 管理 タスク 管理 ソフトウェア 開発 行う 顧客 要望 合わせる 
407,株式会社流通コミュニケーションズ,IT,test,NGN データ通信 電話 通信 回線 システム 提案 行う IT インフラ 整備 支援 手掛ける テレ マーケティング フィールド マーケティング 営業 代行 取り組む 
408,サン電通エンジニアリング株式会社,IT,test,LAN 構築 ネットワーク 機器 電気 通信 システム 設計 施工 メンテナンス 一貫 する 請け負う 主 取引 先 国土 交通省 学校 企業 
409,株式会社アジアンリンク,IT,test,IT 活用 する 業務 効率 化 コストダウン 目的 する コンサルティング 行う システムインテ 
410,株式会社創和ビジネス・マシンズ,IT,test,公共 機関 民間 企業 依頼 企業 情報 システム 構築 請け負う システム インテグレーション 事業 請け負う 県 市町村 食品 製造 業 ガス 関連 企業 対 
411,株式会社日本ソフトウェアクリエイティブ,IT,test,システム インテグレーション 事業 ネットワーク サーバー 設計 構築 運用 保守 手掛ける ソフトウェア 
412,株式会社ブロードバンドタワー,IT,test,企業 向け データ センター 運用 インターネット インフラ 事業 コンピュータ プラットフォーム 事業 IoT AI ソリューション 事業 手掛ける コンピュータ プラットフォーム 事業 クラ ウド サービス c 9 Dell EMC 社 パートナー 企業 ストレージ Dell EMC Isilon スケール アウト NAS 提供 する Io 
413,株式会社エヌ・テイ・エス,IT,test,地方自治体 はじめ 金融 医療 流通 関連 システム 幅広い ジャンル ソフトウェア 設計 開 
414,関越情報システム株式会社,IT,test,情報処理 サポート システム ソフトウェア 受託 開発 手掛ける それら システム 保守 
415,株式会社シー・エル・エス,IT,test,大手 金融 機関 基幹 システム アパレル 倉庫 無人 化 自動 システム システム 開発 手掛ける いる ネットワー 
416,株式会社ピーダブルビー,IT,test,プリント 基盤 製造 システム 開発 行う 基板 製造 設計 組み立て 動作 試験 手掛ける いる システム 開発 業 
417,株式会社エスエスイー,IT,test,土木 積算 顧客 管理 販売 管理 ソフトウェア 開発 カスタマイズ 行う いる 地方自治体 向け 総 
418,再春館システム株式会社,IT,test,アプリケーション ソフトウェア 受託 開発 ネットワーク システム 構築 手掛ける 再春館製薬所 グループ 会社 
419,みんなの未来株式会社,IT,test,システム 開発 設計 開発 保守 その他 IT 幅広い サービス 提供 する いる 主 システムエンジニアリングサー 
420,株式会社オカモトヤ,IT,test,OA 機器 オフィス 用 家具 事務 用品 文具 印刷物 販売 行う いる OA 機器 修理 防災 用品 販売 他 ファイル サーバー 構築 勤怠 管理 システム 
421,シーアンドエス株式会社,IT,test,電子 カルテ 医療 事務 保健 請求 レセプトチェック 医療 システム 開発 する 他 運用 管理 行う デジタル 家電 OA パソコン セキュリテ 
